Volatility 3 Framework 1.0.1

Offset	Name	Size
0x3f2e37d8	\Windows\System32\clb.dll	128
0x3f2e4388	\Windows\System32	128
0x3f2f56b0	\Users\Daniel\AppData\Roaming\Adobe\Acrobat\DC\Security\ES_session_storei	128
0x3f2f6358	\Windows\System32\npmproxy.dll	128
0x3f2f6a18	\Windows\System32\netprofm.dll	128
0x3f2f7d18	\Windows\System32\fr-FR\SearchIndexer.exe.mui	128
0x3f2fb328	\$Directory	128
0x3f2fb4f0	\Windows\ServiceProfiles\LocalService\AppData\Local\lastalive0.dat	128
0x3f2fbc70	\Endpoint	128
0x3f2fcbe8	\Windows\System32\winevt\Logs\System.evtx	128
0x3f2fcca0	\Winsock2\CatalogChangeListener-3cc-0	128
0x3f2fcd58	\eventlog	128
0x3f2fdec8	\Windows\System32\config\COMPONENTS.LOG2	128
0x3f2fdf80	\Windows\System32\config\COMPONENTS{6cced2ed-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000001.regtrans-ms	128
0x3f2fe610	\Windows\ServiceProfiles\LocalService\AppData\Local\lastalive1.dat	128
0x3f2fe6c8	\eventlog	128
0x3f2ff670	\eventlog	128
0x3f300038	\Endpoint	128
0x3f301538	\Windows\System32\winevt\Logs\Application.evtx	128
0x3f301660	\Windows\System32\winevt\Logs\Security.evtx	128
0x3f301760	\Windows\System32\winevt\Logs\HardwareEvents.evtx	128
0x3f301cc8	\$Directory	128
0x3f301ef0	\Users\Daniel\NTUSER.DAT	128
0x3f302670	\Windows\System32\winevt\Logs\Key Management Service.evtx	128
0x3f302790	\Windows\System32\winevt\Logs\Windows PowerShell.evtx	128
0x3f3032b8	\Windows\System32	128
0x3f3035f8	\$Directory	128
0x3f303c20	\Windows\System32\gpsvc.dll	128
0x3f303d40	\Windows\System32\winevt\Logs\Internet Explorer.evtx	128
0x3f304038	\Windows\servicing\TrustedInstaller.exe	128
0x3f3042b0	\Windows\servicing\fr-FR\TrustedInstaller.exe.mui	128
0x3f304c08	\$PrepareToShrinkFileSize	128
0x3f305d30	\$PrepareToShrinkFileSize	128
0x3f3063e8	\Windows\System32\adtschema.dll	128
0x3f306ac0	\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkProfile%4Operational.evtx	128
0x3f306cb0	\Windows\servicing\fr-FR\TrustedInstaller.exe.mui	128
0x3f307038	\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsSystemAssessmentTool%4Operational.evtx	128
0x3f3078e8	\$ConvertToNonresident	128
0x3f307c78	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Operational.evtx	128
0x3f308038	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-Power%4Thermal-Operational.evtx	128
0x3f308ab0	\Windows\Prefetch\SEARCHFILTERHOST.EXE-AA7A1FDD.pf	128
0x3f308f80	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Errors.evtx	128
0x3f309730	\Windows\System32\atl.dll	128
0x3f309c88	\Windows\System32\themeservice.dll	128
0x3f309f00	\Windows\System32\winevt\Logs\Setup.evtx	128
0x3f30a808	\Endpoint	128
0x3f30ac98	\Endpoint	128
0x3f30b880	\Program Files\Adobe\Acrobat Reader DC\Reader\Locale\fr_FR\BRdlang32.FRA	128
0x3f30be60	\Windows\System32\profsvc.dll	128
0x3f30c4b0	\Windows\System32\drivers\lsi_sas.sys	128
0x3f30c6b0	\Windows\Logs\CBS\CBS.log	128
0x3f30cf00	\Windows\System32\config\COMPONENTS{6cced2ec-6e01-11de-8bed-001e0bcd1824}.TxR.1.regtrans-ms	128
0x3f30d038	\Users\Daniel\AppData\Roaming\Microsoft\Windows\Libraries\desktop.ini	128
0x3f30da30	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.000	128
0x3f30dc18	\Windows\System32\dpx.dll	128
0x3f30dd98	\Device\HarddiskVolume1\Windows\System32\config\COMPONENTS{6cced2ed-6e01-11de-8bed-001e0bcd1824}.TM	128
0x3f30ed78	\Windows\System32\dxtrans.dll	128
0x3f30f1f0	\Users\Daniel\AppData\Roaming\Mozilla\Firefox\Profiles\4alc5cmj.default-release\sessionstore-backups\upgrade.jsonlz4-20220216172458	128
0x3f30f2a8	\Windows\servicing\CbsMsg.dll	128
0x3f30f360	\Windows\System32\config\COMPONENTS	128
0x3f30fc38	\Windows\winsxs\x86_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.17514_none_0b66cb34258c936f\CbsCore.dll	128
0x3f3102d8	\Windows\System32\config\COMPONENTS.LOG1	128
0x3f310688	\Windows\System32\ktmw32.dll	128
0x3f311260	\Windows\System32\vssapi.dll	128
0x3f311318	\$ConvertToNonresident	128
0x3f311ba0	\Windows\System32\es.dll	128
0x3f312038	\Windows\System32\config\COMPONENTS{6cced2ec-6e01-11de-8bed-001e0bcd1824}.TxR.blf	128
0x3f312b40	\Windows\System32\fr-FR\setupapi.dll.mui	128
0x3f312d18	\Windows\System32\spp.dll	128
0x3f312ec8	\Windows\winsxs\x86_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.17514_none_0b66cb34258c936f\DrUpdate.dll	128
0x3f313790	\Windows\System32\Sens.dll	128
0x3f313848	\Windows\servicing\fr-FR\CbsMsg.dll.mui	128
0x3f3152e8	\Windows\winsxs\Manifests	128
0x3f315780	\Windows\System32\fr-FR\wshqos.dll.mui	128
0x3f315e00	\Windows\System32\uxsms.dll	128
0x3f315eb8	\Windows\winsxs	128
0x3f3160d0	\Windows\winsxs\ManifestCache\ee9f676b8aa4122b_blobs.bin	128
0x3f316188	\Windows\System32\lmhsvc.dll	128
0x3f317160	\Windows\winsxs\Catalogs	128
0x3f31a280	\Windows\System32\config\COMPONENTS{6cced2ed-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000002.regtrans-ms	128
0x3f31a528	\Windows\System32\config\COMPONENTS{6cced2ed-6e01-11de-8bed-001e0bcd1824}.TM.blf	128
0x3f31a738	\Device\HarddiskVolume1\Windows\System32\config\COMPONENTS{6cced2ed-6e01-11de-8bed-001e0bcd1824}.TM	128
0x3f31af80	\Windows\System32\config\COMPONENTS{6cced2ec-6e01-11de-8bed-001e0bcd1824}.TxR.0.regtrans-ms	128
0x3f31c2f8	\Device\HarddiskVolume1\Windows\System32\config\COMPONENTS{6cced2ec-6e01-11de-8bed-001e0bcd1824}.TxR	128
0x3f31c6a8	\Windows\System32\config\COMPONENTS{6cced2ec-6e01-11de-8bed-001e0bcd1824}.TxR.2.regtrans-ms	128
0x3f31c828	\Windows\Tasks\SCHEDLGU.TXT	128
0x3f31cc00	\Windows\System32\fr-FR\msctf.dll.mui	128
0x3f31d4f0	\Windows\System32\SensApi.dll	128
0x3f31de00	\$Directory	128
0x3f31f890	\Windows\System32\api-ms-win-crt-filesystem-l1-1-0.dll	128
0x3f31f948	\Windows\System32\api-ms-win-crt-runtime-l1-1-0.dll	128
0x3f31fec8	\Program Files\Mozilla Firefox\browser\features\pictureinpicture@mozilla.org.xpi	128
0x3f31ff80	\Windows\System32\sc.exe	128
0x3f323760	\Windows\System32\sqmapi.dll	128
0x3f323e88	\Windows\System32\sxsstore.dll	128
0x3f325690	\Windows\System32\fr-FR\ntmarta.dll.mui	128
0x3f326f80	\Windows\System32\dhcpcore.dll	128
0x3f3282d0	\Windows\System32\fr-FR\ESENT.dll.mui	128
0x3f328ef8	\Windows\System32\drivers\etc	128
0x3f341e38	\Windows\System32\fr-FR\user32.dll.mui	128
0x3f342038	\Windows\System32\pcasvc.dll	128
0x3f342d30	\Windows\System32\fr-FR\imageres.dll.mui	128
0x3f342f80	\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb	128
0x3f346ec8	\Windows\System32\odbcint.dll	128
0x3f346f80	\Endpoint	128
0x3f348280	\Users\Daniel\AppData\Local\Mozilla\Firefox\Profiles\4alc5cmj.default-release\safebrowsing\google4\goog-badbinurl-proto.vlpset	128
0x3f348e00	\Windows\System32\shsvcs.dll	128
0x3f348eb8	\Windows\System32\tbs.dll	128
0x3f349c98	\Windows\System32\schedsvc.dll	128
0x3f349de0	\Windows\System32\fr-FR\setupapi.dll.mui	128
0x3f349f80	\Windows\System32\taskcomp.dll	128
0x3f34a280	\Windows\System32\xmllite.dll	128
0x3f34ac88	\Windows\System32\fvecerts.dll	128
0x3f34ae38	\Windows\System32\fveapi.dll	128
0x3f34b450	\Windows\System32\wiarpc.dll	128
0x3f34c7a8	\Windows\System32\fr-FR\taskcomp.dll.mui	128
0x3f34e1b8	\Windows\System32\imgutil.dll	128
0x3f34f680	\Windows\System32\msmpeg2vdec.dll	128
0x3f3540f0	\	128
0x3f3559e0	\Program Files\Windows Defender\MpCmdRun.exe	128
0x3f355bf8	\Windows\System32\fr-FR\setupapi.dll.mui	128
0x3f355f80	\Windows\System32\ELSCore.dll	128
0x3f356038	\Windows\System32\McxDriv.dll	128
0x3f357038	\Windows\System32\catroot2\edb.log	128
0x3f358338	\System Volume Information\Syscache.hve	128
0x3f3583e0	\System Volume Information\Syscache.hve.LOG2	128
0x3f358d70	\Windows\System32\mprmsg.dll	128
0x3f359530	\Windows\System32\certCredProvider.dll	128
0x3f35b210	\Windows\Fonts\mangal.ttf	128
0x3f35b430	\W32TIME_ALT	128
0x3f35b698	\Windows\System32\drivers\etc\hosts	128
0x3f35b908	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini	128
0x3f35be88	\Users\Daniel\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db	128
0x3f35c2f0	\Windows\System32\wshbth.dll	128
0x3f35c818	\lsass	128
0x3f3733d0	\Windows\System32\mpr.dll	128
0x3f373c88	\Windows\System32\sspicli.dll	128
0x3f3743c8	\Windows\System32\fr-FR\fveui.dll.mui	128
0x3f375150	\Windows\System32\msctf.dll	128
0x3f3764a8	\$Directory	128
0x3f376f80	\Windows\System32\msxml3r.dll	128
0x3f377038	\Windows\System32\mprapi.dll	128
0x3f377700	\Windows\System32\dot3api.dll	128
0x3f3777a8	\Windows\System32\LogFiles\SQM\SQMLogger.etl.010	128
0x3f3788b0	\$Directory	128
0x3f378b60	\Users\Daniel\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData	128
0x3f379448	\Windows\System32	128
0x3f379df0	\Windows\System32\fr-FR\wshtcpip.dll.mui	128
0x3f37a418	\Windows\Fonts\segoepr.ttf	128
0x3f37ae98	\Windows\System32\iertutil.dll	128
0x3f37c470	\Windows\System32\hnetcfg.dll	128
0x3f37e7a0	\Windows\System32\aelupsvc.dll	128
0x3f37f898	\Windows\System32\PortableDeviceApi.dll	128
0x3f380128	\Windows\System32\fr-FR\ieframe.dll.mui	128
0x3f3808b8	\$ConvertToNonresident	128
0x3f380b20	\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsUpdateClient%4Operational.evtx	128
0x3f380c50	\Windows\System32\perftrack.dll	128
0x3f382038	\Windows\ServiceProfiles\NetworkService\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\F0ACCF77CDCBFF39F6191887F6D2D357	128
0x3f3845c0	\Users\Daniel\ntuser.dat.LOG2	128
0x3f387ec8	\Users\Daniel\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\66AE3BFDF94A732B262342AD2154B86E_0D0888CE7AC1F2D5AD77780722B1FE14	128
0x3f388268	\Program Files\Adobe\Acrobat Reader DC\Reader\Locale\fr_FR\Annots.FRA	128
0x3f38a310	\Windows\System32\bthserv.dll	128
0x3f38a800	\Windows\Fonts\kartikab.ttf	128
0x3f38a958	\Windows\System32\msasn1.dll	128
0x3f38bf80	\Windows\System32\C_950.NLS	128
0x3f38c0c8	\$Directory	128
0x3f38c520	\Windows\System32\conhost.exe	128
0x3f38c770	\Windows\System32\odbc32.dll	128
0x3f38c898	\Windows\System32	128
0x3f39a160	\Windows\winsxs\ManifestCache\ee9f676b8aa4122b_blobs.bin	128
0x3f39a2b0	\Windows\System32\RpcRtRemote.dll	128
0x3f39a5c8	\$Directory	128
0x3f39a748	\Users\Daniel\Contacts\desktop.ini	128
0x3f39abb0	\Windows\Fonts\kalinga.ttf	128
0x3f39acc0	\Windows\System32\shfolder.dll	128
0x3f39b9d8	\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb	128
0x3f3a0408	\Windows\System32\duser.dll	128
0x3f3a04c0	\Windows\System32\fr-FR\authui.dll.mui	128
0x3f3a06f8	\Windows\System32\xwizards.dll	128
0x3f3a0bf8	\$Directory	128
0x3f3a24f8	\Windows\System32\aepic.dll	128
0x3f3a25b0	\Windows\System32\sfc_os.dll	128
0x3f3a4970	\Windows\System32\keyiso.dll	128
0x3f3a4dc8	\Windows\System32\devmgr.dll	128
0x3f3a4e80	\Windows\System32\fr-FR\pnidui.dll.mui	128
0x3f3a4f80	\Windows\System32\wwapi.dll	128
0x3f3a6878	\Program Files\Mozilla Firefox\api-ms-win-crt-environment-l1-1-0.dll	128
0x3f3a6af0	\Windows\System32\cmd.exe	128
0x3f3a6ba8	\Windows\System32\main.cpl	128
0x3f3a7f80	\System Volume Information\Syscache.hve.LOG1	128
0x3f3a8e00	\Windows\System32\PortableDeviceConnectApi.dll	128
0x3f3a92b8	\Windows\System32\Apphlpdm.dll	128
0x3f3a9370	\Windows\System32\winevt\Logs\Microsoft-Windows-GroupPolicy%4Operational.evtx	128
0x3f3a9bc8	\Windows\System32\fr-FR\FirewallAPI.dll.mui	128
0x3f3aa1f8	\Windows\winsxs\Manifests\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_5.82.7600.16385_fr-fr_a4864b8b8c14c4c9.manifest	128
0x3f3aaa30	\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-DPS%4Operational.evtx	128
0x3f3ab388	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx	128
0x3f3ab640	\Windows\System32\winevt\Logs\Microsoft-Windows-User Profile Service%4Operational.evtx	128
0x3f3abbc0	\Users\Daniel\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\7D266D9E1E69FA1EEFB9699B009B34C8_1D5A876A9113EC07224C45E5A870E3BD	128
0x3f3ac560	\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcp-Client%4Admin.evtx	128
0x3f3ac7e0	\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcpv6-Client%4Admin.evtx	128
0x3f3ac9c8	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4ConnectionSecurity.evtx	128
0x3f3acb28	\Windows\System32\fr-FR\mprmsg.dll.mui	128
0x3f3b52b0	\$Directory	128
0x3f3b5570	\Windows\System32\ieframe.dll	128
0x3f3b63c8	\Windows\System32\msi.dll	128
0x3f3b6af8	\Users\Public\Pictures\Sample Pictures\Chrysanthemum.jpg	128
0x3f3b6be8	\Windows\Fonts\impact.ttf	128
0x3f3b9440	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell.lnk	128
0x3f3b9788	\Windows\System32\urlmon.dll	128
0x3f3b9f80	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\iSCSI Initiator.lnk	128
0x3f3bbec8	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.000	128
0x3f3bdb28	\Windows\System32\drivers\bthpan.sys	128
0x3f3bdf80	\Windows\System32\esent.dll	128
0x3f3bfef0	\$ConvertToNonresident	128
0x3f3c0160	\Windows\System32\ddraw.dll	128
0x3f3c0748	\Windows\System32\WindowsCodecs.dll	128
0x3f3c0b00	\Windows\System32\user32.dll	128
0x3f3c0d08	\$Directory	128
0x3f3c4390	\Windows\System32\dllhost.exe	128
0x3f3c8258	\Windows\System32	128
0x3f3c8630	\Windows\Fonts\cordiai.ttf	128
0x3f3cb028	\Windows\System32\drivers\BTHUSB.SYS	128
0x3f3cb370	\Windows\System32\fr-FR\dhcpcsvc6.dll.mui	128
0x3f3cc168	\Windows\System32\fr-FR\winmm.dll.mui	128
0x3f3cc380	\Program Files\Internet Explorer\ieproxy.dll	128
0x3f3cc6e0	\Windows\Fonts\kokila.ttf	128
0x3f3cce30	\Windows\Fonts\angsau.ttf	128
0x3f3ccf58	\Users\Daniel\AppData\Local\Mozilla\Firefox\Profiles\4alc5cmj.default-release\startupCache\startupCache.4.little	128
0x3f3ce038	\Windows\win.ini	128
0x3f3cf208	\Windows\System32\dui70.dll	128
0x3f3cfec8	\Windows\Fonts\constani.ttf	128
0x3f3d6038	\Windows\System32\fr-FR\notepad.exe.mui	128
0x3f3d80b0	\Windows\System32\fr-FR\napinsp.dll.mui	128
0x3f3d85f8	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\ntph.cat	128
0x3f3d86c0	\Windows\System32\cabinet.dll	128
0x3f3d8778	\Windows\System32\NlsLexicons000c.dll	128
0x3f3da038	\Windows\Prefetch\WMIADAP.EXE-369DF1CD.pf	128
0x3f3daeb8	\Windows\System32\fr-FR\lltdres.dll.mui	128
0x3f3db508	\Windows\System32\clbcatq.dll	128
0x3f3db988	\Windows\Fonts\upcel.ttf	128
0x3f3dc280	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2	128
0x3f3dce88	\Users\Public\Pictures\Sample Pictures\desktop.ini	128
0x3f3de460	\Windows\System32\tquery.dll	128
0x3f3de508	\$Mft	128
0x3f3ded70	\Endpoint	128
0x3f3df038	\Windows\Fonts\kokilabi.ttf	128
0x3f3e03d0	\Windows\System32\msidle.dll	128
0x3f3e2380	\Windows\System32\mssprxy.dll	128
0x3f3e2a10	\Windows\Fonts\arialbi.ttf	128
0x3f3e30f0	\Windows\System32\WinSCard.dll	128
0x3f3e3250	\$Directory	128
0x3f3e3ca8	\Users\Daniel\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\42B9A473B4DAF01285A36B4D3C7B1662_178C086B699FD6C56B804AF3EF759CB5	128
0x3f3e3d60	\Windows\System32\SyncCenter.dll	128
0x3f3e46b8	\Windows\System32\fr-FR\sechost.dll.mui	128
0x3f3e4e40	\ProgramData\Microsoft\Windows\Start Menu\Programs\Sidebar.lnk	128
0x3f3e4f80	\Windows\System32\mssph.dll	128
0x3f3e55a8	\ProgramData\Microsoft\Windows\Caches\{7CD55808-3D38-4DD5-90C9-62F0E6EE60D4}.2.ver0x0000000000000001.db	128
0x3f3e5ac0	\Windows\System32\fr-FR\p2pcollab.dll.mui	128
0x3f3e6f00	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\PropMap\CiPT0000.000	128
0x3f3ea1d8	\Windows\Fonts\frank.ttf	128
0x3f3eaf18	\$Directory	128
0x3f3eb1b8	\$Directory	128
0x3f3ebb80	\Windows\System32\dhcpcsvc6.dll	128
0x3f3ec130	\Windows\inf\netmscli.PNF	128
0x3f3ec508	\Windows\Resources\Ease of Access Themes\hc1.theme	128
0x3f3ec900	\$Directory	128
0x3f3ece10	\Windows\System32\LogonUI.exe	128
0x3f3ecec8	\Windows\System32\shacct.dll	128
0x3f3ecf80	\ProgramData\Microsoft\Windows\Start Menu\Windows Update.lnk	128
0x3f3edc88	\$ConvertToNonresident	128
0x3f3ee9f8	\Program Files\Adobe\Acrobat Reader DC\Reader\acrocef_1\v8_context_snapshot.bin	128
0x3f3eec38	\Users\Daniel\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db	128
0x3f3efa90	\$Directory	128
0x3f3f00a0	\Windows\System32\fr-FR\wevtapi.dll.mui	128
0x3f3f08b8	\Users\Daniel\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\B66240B0F6C84BD4857ABA60CF5CE4A0_5043E0F5DF723415C9EECC201C838A62	128
0x3f3f0970	\Users\Daniel\AppData\Local\Microsoft\Windows\WER\ReportArchive	128
0x3f3f1178	\Users\Daniel\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\1b4dd67f29cb1962.automaticDestinations-ms	128
0x3f3f13d8	\Windows\System32\fr-FR\oleaccrc.dll.mui	128
0x3f3f15e0	\Windows\Fonts\georgiaz.ttf	128
0x3f3f1a88	\$Directory	128
0x3f3f1b40	\Users\Daniel\AppData\Roaming\Microsoft\Windows\Libraries\Documents.library-ms	128
0x3f3f2318	\Program Files\Windows Defender\MpCommu.dll	128
0x3f3f3368	\Windows\System32\shell32.dll	128
0x3f3f3868	\Windows\System32\fr-FR\urlmon.dll.mui	128
0x3f3f4360	\Windows\System32\ole32.dll	128
0x3f3f4710	\$Directory	128
0x3f3f5f80	\Windows\Fonts\aparajbi.ttf	128
0x3f3f6d90	\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb	128
0x3f3f7ab8	\Windows\System32\fr-FR\taskhost.exe.mui	128
0x3f3f7f80	\Windows\System32\iepeers.dll	128
0x3f3f9310	\Windows\System32\fr-FR\winsrv.dll.mui	128
0x3f3fa038	\Windows\System32\WSHTCPIP.DLL	128
0x3f3fa360	\Users\Daniel\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\index.dat	128
0x3f3fa850	\Windows\System32\api-ms-win-crt-conio-l1-1-0.dll	128
0x3f3fae50	\Program Files\Mozilla Firefox\mozglue.dll	128
0x3f3fb300	\Windows\System32\BioCredProv.dll	128
0x3f3fb4f0	\Windows\System32\miguiresource.dll	128
0x3f3fb860	\Windows\System32\taskhost.exe	128
0x3f3fc398	\Windows\System32\termsrv.dll	128
0x3f3fd438	\Users\Daniel\Downloads	128
0x3f3fd678	\Windows\System32\FXSST.dll	128
0x3f3fe100	\Windows\System32\bitsigd.dll	128
0x3f3fe7c8	\Windows\System32\Query.dll	128
0x3f3ffe10	\Users\Daniel\Downloads	128
0x3f3ffec8	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2	128
0x3f3fff80	\Windows\System32\ActionCenterCPL.dll	128
0x3f4082c0	\Program Files\Mozilla Firefox\ucrtbase.dll	128
0x3f40a038	\Windows\Fonts\batang.ttc	128
0x3f40f038	\Users\Public\desktop.ini	128
0x3f40f670	\Windows\Fonts\simsun.ttc	128
0x3f410320	\Windows\System32	128
0x3f411038	\Windows\Fonts\browaub.ttf	128
0x3f424160	\Windows\Fonts\courbd.ttf	128
0x3f42bf80	\Users\Daniel\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\070E0202839D9D67350CD2613E78E416	128
0x3f586038	\$Directory	128
0x3f5865f8	\Users\Daniel\Documents\desktop.ini	128
0x3f5873e0	\Windows\System32\cryptsp.dll	128
0x3f587d08	\Windows\Fonts\verdana.ttf	128
0x3f5882b0	\Windows\System32\KBDFR.DLL	128
0x3f589038	\Users\Daniel\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\B398B80134F72209547439DB21AB308D_A4CF52CCA82D7458083F7280801A3A04	128
0x3f5f5288	\Windows\Fonts\aparajb.ttf	128
0x3f5f64e0	\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData	128
0x3f5f7e60	\Windows\System32\swprv.dll	128
0x3f5f8820	\Windows\System32\msacm32.dll	128
0x3f5f8bf0	\Windows\System32\dnsext.dll	128
0x3f5f93a0	\Windows\System32\fr-FR\KernelBase.dll.mui	128
0x3f5fae88	\Windows\System32\dxtmsft.dll	128
0x3f5fb038	\Windows\inf\ndisuio.PNF	128
0x3f5fc830	\Users\Daniel\AppData\Roaming\Mozilla\Firefox\Profiles\4alc5cmj.default-release\storage\permanent\chrome\idb\1451318868ntouromlalnodry--epcr.sqlite	128
0x3f5fca10	\Windows\System32\slwga.dll	128
0x3f5fcd18	\Windows\System32\dhcpcore6.dll	128
0x3f5fd248	\Windows\System32\propsys.dll	128
0x3f5ff038	\Windows\inf\netnwifi.PNF	128
0x3f5ff8e0	\Windows\System32\wtsapi32.dll	128
0x3f5ffc68	\Windows\System32\msftedit.dll	128
0x3fc24500	\$Directory	128
0x3fc29ef0	\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb	128
0x3fc2a0e0	\Windows\System32\wmi.dll	128
0x3fc2a988	\Users\Daniel\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM.blf	128
0x3fc2d240	\ProgramData\Microsoft\Windows Defender\IMpService925A3ACA-C353-458A-AC8D-A7E5EB378092.lock	128
0x3fc2e170	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010007.wid	128
0x3fc34260	\$Directory	128
0x3fc37540	\ProgramData\Microsoft\Windows\Start Menu	128
0x3fc391b0	\Program Files\Windows NT\Accessories\wordpad.exe	128
0x3fc39d90	\Windows\ServiceProfiles\NetworkService\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\F0ACCF77CDCBFF39F6191887F6D2D357	128
0x3fc39eb8	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010008.wid	128
0x3fc3a748	\Windows\Fonts\cordiau.ttf	128
0x3fc3fd78	\Windows\Media\Windows Hardware Remove.wav	128
0x3fc40c48	\Users\Daniel\AppData\Roaming\Mozilla\Firefox\Profiles\4alc5cmj.default-release\favicons.sqlite	128
0x3fc41178	\Users\Daniel\AppData\Roaming\Microsoft\Windows\Start Menu	128
0x3fc41660	\Windows\System32\fr-FR\ntshrui.dll.mui	128
0x3fc41718	\Windows\System32\fr-FR\explorerframe.dll.mui	128
0x3fc41c20	\Windows\System32\msfeeds.dll	128
0x3fc41cd8	\ProgramData\Microsoft\Windows\Start Menu\Default Programs.lnk	128
0x3fc41ec8	\Program Files\Windows Defender\MpRTP.dll	128
0x3fc49038	\Users\Daniel\AppData\Roaming\Mozilla\Firefox\Profiles\4alc5cmj.default-release\storage.sqlite	128
0x3fc49448	\Windows\System32\fr-FR\notepad.exe.mui	128
0x3fc499b8	\Windows\System32\framedynos.dll	128
0x3fc49c08	\Users\Daniel\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\8890A77645B73478F5B1DED18ACBF795_C090A8C88B266C6FF99A97210E92B44D	128
0x3fc4a038	\Windows\System32\vcruntime140.dll	128
0x3fc4a180	\Users\Daniel\AppData\Local\Mozilla\Firefox\Profiles\4alc5cmj.default-release\startupCache\scriptCache.bin.bin	128
0x3fc4f3b0	\Windows\System32\wercplsupport.dll	128
0x3fc4f900	\Users\Daniel	128
0x3fc4fb90	\Users\Daniel\Favorites\desktop.ini	128
0x3fc50380	\Windows\System32\sppc.dll	128
0x3fc518d0	\Users\Daniel\AppData\Local\Microsoft\Windows\Burn	128
0x3fc51f80	\Windows\System32\WPDShServiceObj.dll	128
0x3fc52868	\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.log	128
0x3fc571d8	\Windows\System32\fr-FR\wscui.cpl.mui	128
0x3fc57b50	\Windows\System32\fr-FR\timedate.cpl.mui	128
0x3fc57f80	\Windows\System32\hcproviders.dll	128
0x3fc58710	\Windows\System32\fr-FR\wsock32.dll.mui	128
0x3fc5bcb0	\Windows\Fonts\estre.ttf	128
0x3fc5c6b0	\Windows\Fonts\LaoUI.ttf	128
0x3fc5d2e0	\Program Files\Mozilla Firefox\xul.dll	128
0x3fc5d398	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Assistant.evtx	128
0x3fc5f1d0	\Windows\System32\fr-FR\Wpc.dll.mui	128
0x3fc5f618	\$Directory	128
