Offset(P)            #Ptr   #Hnd Access Name
0x0000818684e0f9f0     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\windows.storage.dll
0x0000818684e0fea0  32784      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\svchost.exe.mui
0x0000818684e101c0  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000818684e10350     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818684e104e0  32768      1 RW-rwd \Device\clfs\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e80-18c4-11ea-a811-000d3aa4692b}.TM
0x0000818684e10670     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\rpcss.dll
0x0000818684e10990  32428      1 RW---- \Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT
0x0000818684e10b20  32758      1 RW---- \Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG1
0x0000818684e10cb0  32767      1 ------ \Device\NamedPipe\epmapper
0x0000818684e10e40  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000818684e11160  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e80-18c4-11ea-a811-000d3aa4692b}.TM.blf
0x0000818684e112f0  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e80-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
0x0000818684e11610  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e80-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
0x0000818684e117a0  32769      1 RW-rw- \Device\clfs\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e80-18c4-11ea-a811-000d3aa4692b}.TM
0x0000818684e11930     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\winbioext.dll
0x0000818684e11ac0  32751      1 RW---- \Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG2
0x0000818684e11c50     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818684e11de0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818684e8f560  32771      1 RWD--- \Device\clfs\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e7f-18c4-11ea-a811-000d3aa4692b}.TxR
0x0000818684ed1ac0  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e7f-18c4-11ea-a811-000d3aa4692b}.TxR.2.regtrans-ms
0x0000818684ee1270  32756      1 ------ \Device\Afd\Endpoint
0x0000818684ee1400  32758      1 ------ \Device\Afd\Endpoint
0x0000818684ee1590     16      0 R----- \Device\HarddiskVolume2\Windows\Prefetch\SEARCHFILTERHOST.EXE-77482212.pf
0x0000818684ee18b0      1      0 R--r-d \Device\HarddiskVolume2\Windows\System32\svchost.exe
0x0000818684ee1ef0     15      0 R--r-d \Device\HarddiskVolume2\Program Files\Process Hacker 2\plugins\OnlineChecks.dll
0x0000818684ee23a0  32758      1 ------ \Device\Afd\Endpoint
0x0000818684ee2530  32784      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\mswsock.dll.mui
0x0000818684ee34d0  27777      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd
0x0000818684ee3980      9      0 R--r-d \Device\HarddiskVolume2\Windows\SystemResources\comdlg32.dll.mun
0x0000818684ee3e30  32765      1 ------ \Device\Afd\Endpoint
0x0000818684ee4470      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\bisrv.dll
0x0000818684ee4600     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sysntfy.dll
0x0000818684ee4790  32766      1 ------ \Device\NamedPipe\Winsock2\CatalogChangeListener-23c-0
0x0000818684ee4920  32767      1 ------ \Device\Afd\Endpoint
0x0000818684ee4ab0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\kernel.appcore.dll
0x0000818684ee4c40     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\lsm.dll
0x0000818684ee4dd0      9      0 R--r-d \Device\HarddiskVolume2\Windows\Resources\Themes\aero\aero.msstyles
0x0000818684ee5280      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wshhyperv.dll
0x0000818684ee5730      1      1 ------ \Device\NamedPipe\LSM_API_service
0x0000818684ee6090  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000818684ee6220  32766      1 ------ \Device\NamedPipe\Winsock2\CatalogChangeListener-33c-0
0x0000818684ee63b0  32764      1 ------ \Device\Afd\Endpoint
0x0000818684ee6540      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ResourcePolicyClient.dll
0x0000818684ee6860      5      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x0000818684ee69f0  32762      1 ------ \Device\Afd\Endpoint
0x0000818684ee6d10      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\psmsrv.dll
0x0000818684ee71c0     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dwmapi.dll
0x0000818684ee7800  32324      1 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\ClipSVC\tokens.dat
0x0000818684ee7990     17      0 -W-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\Sync Data\LevelDB\000003.ldb
0x0000818684ee7b20     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\newdev.dll
0x0000818684ee7cb0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\uxtheme.dll
0x0000818684ee8160     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NPSMDesktopProvider.dll
0x0000818684ee82f0  32780      1 RWDrwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\Cache\Cache_Data\data_0
0x0000818684ee8480     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ResourcePolicyServer.dll
0x0000818684ee8610      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\embeddedmodesvcapi.dll
0x0000818684ee8930      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\xmllite.dll
0x0000818684ee8ac0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dwm.exe
0x0000818684ee8c50  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000818684ee8de0     16      0 RW-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms
0x0000818684f27ea0      1      0 RW-rwd \Device\HarddiskVolume2\$PrepareToShrinkFileSize
0x0000818684f285d0  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e7f-18c4-11ea-a811-000d3aa4692b}.TxR.0.regtrans-ms
0x0000818684f29880  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e7f-18c4-11ea-a811-000d3aa4692b}.TxR.1.regtrans-ms
0x0000818684f95590     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\d3d11.dll
0x0000818684f96b70     13      0 R--r-d \Device\HarddiskVolume2\Windows\Fonts\marlett.ttf
0x0000818684f97340      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\d2d1.dll
0x0000818684f974d0     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\D3DCompiler_47.dll
0x0000818684f97660      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dab.dll
0x0000818684f97980      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dwmredir.dll
0x0000818684f97ca0     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dwmcore.dll
0x0000818684f97e30  32783      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\dwm.exe.mui
0x0000818684f990f0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dsreg.dll
0x0000818684f998c0  31563      1 ------ \Device\DeviceApi\CMApi
0x0000818684f99be0  32758      1 RW---- \Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG1
0x0000818684f99d70     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\samlib.dll
0x0000818684f9a220  32437      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\BBI
0x0000818684f9a3b0  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000818684f9a6d0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dwmghost.dll
0x0000818684f9ab80  32780      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\d2d1.dll.mui
0x0000818684f9ad10  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000818684f9aea0     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\propsys.dll
0x0000818684f9b350     29      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818684f9b4e0  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e80-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
0x0000818684f9b800  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e80-18c4-11ea-a811-000d3aa4692b}.TM.blf
0x0000818684f9b990  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e80-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
0x0000818684f9bb20      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\usermgrcli.dll
0x0000818684f9be40      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ncbservice.dll
0x0000818684f9c2f0     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\taskschd.dll
0x0000818686c24720  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000818686c24a40  32765      1 ------ \Device\Afd\Endpoint
0x0000818686c24d60      1      0 R--r-d \Device\HarddiskVolume2\Windows\System32\svchost.exe
0x0000818686c25080  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000818686c25e90     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\schedsvc.dll
0x0000818686c26b10  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000818686c27920  32754      1 ------ \Device\Afd\Endpoint
0x0000818686c27c40  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000818686c299f0     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\TimeBrokerServer.dll
0x0000818686c56080      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WindowsCodecs.dll
0x0000818686c58600      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dhcpcore.dll
0x0000818686c59410  32767      1 ------ \Device\Afd\Endpoint
0x0000818686c595a0      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\DispBroker.Desktop.dll
0x0000818686c5a090      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\nsisvc.dll
0x0000818686c5a540  32758      1 ------ \Device\Afd\Endpoint
0x0000818686c5b990  32793      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Windows PowerShell.evtx
0x0000818686c5bb20      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\VBoxHook.dll
0x0000818686c5c160      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\coloradapterclient.dll
0x0000818686c5c2f0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\MMDevAPI.dll
0x0000818686c5c7a0  32777      1 R--r-d \Device\HarddiskVolume2\Program Files\BraveSoftware\Brave-Browser\Application\111.1.49.132\brave_resources.pak
0x0000818686c76810     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\drivers\wcifs.sys
0x0000818686c78640     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\drivers\cldflt.sys
0x0000818686c791c0     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\drivers\bindflt.sys
0x0000818686c7ccb0      1      0 RW-rwd \Device\HarddiskVolume2\$PrepareToShrinkFileSize
0x0000818686d76100      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\themeservice.dll
0x0000818686d765b0      7      0 R--r-d \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\OneDrive\23.066.0326.0005\FileSyncSqlite3.dll
0x0000818686d76740  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000818686d770a0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dhcpcsvc.dll
0x0000818686d773c0      1      0 R--r-d \Device\HarddiskVolume2\Windows\System32\svchost.exe
0x0000818686d77870     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\LanguageComponentsInstaller.dll
0x0000818686d77a00      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\secur32.dll
0x0000818686d77d20     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\AudioEndpointBuilder.dll
0x0000818686d784f0     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PCPKsp.dll
0x0000818686d78810     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\VBoxTray.exe
0x0000818686d789a0  32767      1 ------ \Device\NamedPipe\spoolss
0x0000818686d78cc0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\dnsapi.dll.mui
0x0000818686d79940     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818686d79ad0  32721      1 ------ \Device\0000001e\espeakertopo
0x0000818686d79c60      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\nlasvc.dll
0x0000818686d7a430  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000818686d7a750     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\capauthz.dll
0x0000818686d7b240     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\actxprxy.dll
0x0000818686d7b880      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Windows.Gaming.Input.dll
0x0000818686d7ccd0  32719      1 ------ \Device\0000001e\eheadphonetopo
0x0000818686d7ce60      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wlanapi.dll
0x0000818686d7d180  32772      1 RW-r-d \Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-FontFace.dat
0x0000818686d7d4a0  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000818686d7dae0  32769      1 R--rwd \Device\HarddiskVolume2\Windows\Fonts
0x0000818686d7e120  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000818686d7e760     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cmintegrator.dll
0x0000818686d7e8f0  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Key Management Service.evtx
0x0000818686d7ec10  32709      1 ------ \Device\0000001e\emicintopo
0x0000818686d7f3e0  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx
0x0000818686d7f570  32791      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx
0x0000818686d7f890      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WSHTCPIP.DLL
0x0000818686d80380  32712      1 ------ \Device\0000001e\eheadphonetopo
0x0000818686d80830  32782      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-User Device Registration%4Admin.evtx
0x0000818686d80ce0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\DispBroker.dll
0x0000818686d80e70      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\netprofmsvc.dll
0x0000818686d81320  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000818686d81960     15      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\seguisb.ttf
0x0000818686d82900     12      0 R--rwd \Device\HarddiskVolume2\Windows\System32\VaultRoaming.dll
0x0000818686d82c20  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Errors.evtx
0x0000818686d838a0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\mswsock.dll.mui
0x0000818686d83a30  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\KernelBase.dll.mui
0x0000818686d83d50  32778      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\KernelBase.dll.mui
0x0000818686d83ee0     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\urlmon.dll
0x0000818686d84200     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\taskhostw.exe.mui
0x0000818686d851a0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818686d85330  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\svchost.exe.mui
0x0000818686d85650     10      0 R--rwd \Device\HarddiskVolume2\Windows\System32\SearchFolder.dll
0x0000818686d857e0  32786      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-ShimEngine%4Operational.evtx
0x0000818686eb5180     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\drivers\mslldp.sys
0x0000818686eb5460     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\drivers\wanarp.sys
0x0000818686edc740     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\CompPkgSup.dll
0x0000818686edd0a0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\AudioSrvPolicyManager.dll
0x0000818686ede680     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\HrtfApo.dll
0x0000818686edfc60  32788      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Storage-Storport%4Health.evtx
0x0000818686edfdf0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\svchost.exe.mui
0x0000818686ee1560      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\nrpsrv.dll
0x0000818686ee1880  32790      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Ntfs%4WHC.evtx
0x0000818686ee3180  32768      1 ------ \Device\ConDrv\Reference
0x0000818686ee4da0  32767      1 R--r-d \Device\HarddiskVolume2\Program Files\BraveSoftware\Brave-Browser\Application\111.1.49.132\Locales\fr.pak
0x0000818686ee5570      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\audiodg.exe
0x0000818686ee5ed0     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ProximityService.dll
0x0000818686ee7c80  32762      1 ------ \Device\Afd\Endpoint
0x0000818686ee9260  32764      1 ------ \Device\DeviceApi\Dev\Query
0x0000818686ee98a0     32      0 -W---- \Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\Cache\6033a64d06c2b82f6b76dd6506e7d79e771e540a\content.phf
0x0000818686ee9a30  32782      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\spoolsv.exe.mui
0x0000818686ee9ee0     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818686eea840      1      1 ------ \Device\NamedPipe\spoolss
0x0000818686eeb650  32764      1 ------ \Device\DeviceApi\Dev\Query
0x0000818686eebb00  32758      1 ------ \Device\Afd\Endpoint
0x0000818686eebc90  32766      1 ------ \Device\NamedPipe\Winsock2\CatalogChangeListener-35c-0
0x0000818686fa73d0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\drivers\srvnet.sys
0x0000818686faa1d0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\drivers\srv2.sys
0x0000818686fb4e50     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\drivers\raspppoe.sys
0x0000818686fb6830     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\drivers\ndistapi.sys
0x0000818687023420  32767      1 ------ \Device\Afd\Endpoint
0x0000818687023740      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\BthRadioMedia.dll
0x0000818687023bf0  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcpv6-Client%4Admin.evtx
0x00008186870240a0  32766      1 ------ \Device\DeviceApi\Dev\Query
0x00008186870243c0  32767      1 ------ \Device\Afd\Endpoint
0x0000818687025360      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\BluetoothApis.dll
0x0000818687025e50  18049      1 ------ \Device\NamedPipe\mojo.4072.7636.6031094431802890033
0x00008186870278e0  32782      1 R--r-d \Device\HarddiskVolume2\Windows\SystemResources\stobject.dll.mun
0x0000818687027a70  32768      1 R--r-d \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Platform\4.18.2303.8-0\fr-FR\MpAsDesc.dll.mui
0x0000818687028a10     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
