Offset(P)            #Ptr   #Hnd Access Name
0x000000001ef13c00      6      0 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework64\v2.0.50727\mscorwks.dll
0x000000001ef15f20     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\esent.dll
0x000000001ef16610      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Games\Internet Spades.lnk
0x000000001ef16820     19      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx
0x000000001ef16b00     16      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\cryptbase.dll
0x000000001ef21070      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\tdh.dll
0x000000001ef21a30     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef22110      9      0 R--r-d \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4940_none_88df89932faf0bf6\msvcr80.dll
0x000000001ef22260     18      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx
0x000000001ef24070      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wdi.dll
0x000000001ef28f20     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\batmeter.dll
0x000000001ef2a9a0      2      1 ------ \Device\NamedPipe\
0x000000001ef2e940     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\QUTIL.DLL
0x000000001ef32070     16      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.ci
0x000000001ef32410     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.dir
0x000000001ef32d60     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\usp10.dll
0x000000001ef35610     14      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef35b00      7      0 R--r-d \Device\HarddiskVolume2\Windows\assembly\NativeImages_v2.0.50727_64\mscorlib\9469491f37d9c35b596968b206615309\mscorlib.ni.dll
0x000000001ef3a120      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\netman.dll
0x000000001ef3a920     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mprapi.dll
0x000000001ef3af20      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\KernelBase.dll.mui
0x000000001ef3d210     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\cryptsp.dll
0x000000001ef3d650     17      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010004.wid
0x000000001ef3ddd0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef3e670     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\actxprxy.dll
0x000000001ef3f070      2      1 ------ \Device\Afd\Endpoint
0x000000001ef3f720      1      1 RW---- \Device\HarddiskVolume1\Boot\BCD.LOG
0x000000001ef40140     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\riched20.dll
0x000000001ef40c80     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\dllhost.exe
0x000000001ef41730      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.17514_none_a4d6a923711520a9
0x000000001ef42bc0     17      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.wid
0x000000001ef42dd0     17      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.wid
0x000000001ef43d40     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WPDShServiceObj.dll
0x000000001ef44bb0     16      0 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.001
0x000000001ef44d00      2      0 R----- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\SETTINGS.DIA
0x000000001ef44f20     17      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010002.wsb
0x000000001ef45220      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\AudioSes.dll
0x000000001ef461e0     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.dir
0x000000001ef46330      2      0 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\CiAD0001.000
0x000000001ef46480     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.ci
0x000000001ef47070      1      1 RW---- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.log
0x000000001ef47330     16      0 R--r-- \Device\HarddiskVolume2\Users\Jean\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\94308059B57B3142E455B38A6EB92015
0x000000001ef47480      9      0 R--r-d \Device\HarddiskVolume2\Windows\assembly\NativeImages_v2.0.50727_64\System.Drawing\5910828a337dbe848dc90c7ae0a7dee2\System.Drawing.ni.dll
0x000000001ef4cf20      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef4f730     15      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef508b0     12      0 R--r-d \Device\HarddiskVolume2\Windows\ehome\ehSSO.dll
0x000000001ef513d0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\fastprox.dll
0x000000001ef519f0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\wbemprox.dll
0x000000001ef52070     15      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef52740     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SensApi.dll
0x000000001ef52d10      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cryptnet.dll
0x000000001ef5c7f0     16      0 R--r-- \Device\HarddiskVolume2\Users\Jean\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\94308059B57B3142E455B38A6EB92015
0x000000001ef5c9a0     16      0 R--r-- \Device\HarddiskVolume2\Users\Jean\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\F0ACCF77CDCBFF39F6191887F6D2D357
0x000000001ef5d7d0     32      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef5da60      1      1 RW---- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb
0x000000001ef5e190     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef5e760      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cabinet.dll
0x000000001ef5ead0     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Syncreg.dll
0x000000001ef5ed50     16      0 R--r-- \Device\HarddiskVolume2\Users\Jean\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\F0ACCF77CDCBFF39F6191887F6D2D357
0x000000001ef5f890     16      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\shlwapi.dll
0x000000001ef62d10     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010003.dir
0x000000001ef63be0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001ef64540      4      0 R--r-d \Device\HarddiskVolume2\Windows\assembly\NativeImages_v2.0.50727_64\KeePass\0c89c70731874eda8734f989be4f6894\KeePass.ni.exe
0x000000001ef647a0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef64930     16      0 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\INDEX.002
0x000000001ef65860     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\browser.dll
0x000000001ef667a0      1      1 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x000000001ef67600      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\netshell.dll
0x000000001ef67c00      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001ef68390     17      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010002.wid
0x000000001ef69070     13      0 R--r-d \Device\HarddiskVolume2\Program Files\Internet Explorer\ieproxy.dll
0x000000001ef698c0     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010004.dir
0x000000001ef69c20     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010004.ci
0x000000001ef69f20      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\stobject.dll
0x000000001ef6a920     16      0 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\CiAD0001.002
0x000000001ef6ad60      1      1 ------ \Device\NamedPipe\MsFteWds
0x000000001ef744b0      2      1 R--rwd \Device\HarddiskVolume2\Users\Jean\Desktop\Mes documents à moi
0x000000001ef74c20      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SearchFolder.dll
0x000000001ef76670     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dxgi.dll
0x000000001ef77830     16      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\usp10.dll
0x000000001ef7b8a0     11      0 R--r-d \Device\HarddiskVolume2\Windows\assembly\NativeImages_v2.0.50727_64\System\adff7dd9fe8e541775c46b6363401b22\System.ni.dll
0x000000001ef7bf20      2      1 R--rwd \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Windows\Printer Shortcuts
0x000000001ef7c720      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef7d310      6      0 R--r-d \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\python.exe
0x000000001ef7d460     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef7d5b0     16      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\Manifests\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_5.82.7600.16385_fr-fr_a4864b8b8c14c4c9.manifest
0x000000001ef7d700     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FXSRESM.dll
0x000000001ef7d970      2      1 ------ \Device\NamedPipe\srvsvc
0x000000001ef80310     16      0 RW-r-- \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\46f433176bc0b3d2.automaticDestinations-ms
0x000000001ef81c10     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\pots.dll
0x000000001ef81dd0     16      0 ------ \Device\HarddiskVolume2\Windows\System32\C_949.NLS
0x000000001ef81f20     16      0 ------ \Device\HarddiskVolume2\Windows\System32\C_1251.NLS
0x000000001ef83370     16      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\Manifests\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.17514_none_ec83dffa859149af.manifest
0x000000001ef83850     16      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\Manifests\x86_microsoft.windows.i..utomation.proxystub_6595b64144ccf1df_1.0.7600.16385_none_9d148a8db8d32238.manifest
0x000000001ef839b0      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Windows PowerShell Modules.lnk
0x000000001ef83c30      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Sticky Notes.lnk
0x000000001ef83d80      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell ISE (x86).lnk
0x000000001ef876c0      1      1 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x000000001ef87af0     15      0 R--r-d \Device\HarddiskVolume2\Windows\assembly\NativeImages_v2.0.50727_64\System.Xml\ee795155543768ea67eecddc686a1e9e\System.Xml.ni.dll
0x000000001ef8abe0      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\SOFTWARE.LOG2
0x000000001ef8ad10      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\SOFTWARE.LOG1
0x000000001ef8d070     16      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\ntdll.dll
0x000000001ef8d8d0     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\api-ms-win-crt-convert-l1-1-0.dll
0x000000001ef8e070     16      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\Lib\__pycache__\codecs.cpython-35.pyc
0x000000001ef8e650      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef8e8a0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef94b50     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\shlwapi.dll
0x000000001ef95500      3      0 R--r-d \Device\HarddiskVolume2\Windows\assembly\NativeImages_v2.0.50727_64\System.Windows.Forms\6c352ff9e3603b0e69d969ff7e7632f5\System.Windows.Forms.ni.dll
0x000000001ef96320      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\iertutil.dll
0x000000001ef965d0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wininet.dll
0x000000001ef9a070      2      2 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x000000001ef9a2d0     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\userenv.dll
0x000000001ef9ab40     29      0 R--rwd \Device\HarddiskVolume2\Windows\System32\WinSAT.exe
0x000000001ef9b070      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\tquery.dll
0x000000001ef9b2c0      2      0 R--r-- \Device\HarddiskVolume2\Program Files\KeePass Password Safe 2\KeePass.config.xml
0x000000001ef9bb30      8      0 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework64\v2.0.50727\mscorjit.dll
0x000000001ef9c890     16      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\ega40850.fon
0x000000001efa64e0     16      0 R--r-d \Device\HarddiskVolume2\Windows\assembly\GAC_64\mscorlib\2.0.0.0__b77a5c561934e089\sortkey.nlp
0x000000001efa6f20      2      1 ------ \Device\Afd\Endpoint
0x000000001efa7db0      2      1 RW-r-- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\UsrClass.dat{b381ea73-3823-11ed-90bc-080027915912}.TM.blf
0x000000001efa8070     16      0 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.chk
0x000000001efa83d0     13      0 R--r-- \Device\HarddiskVolume2\Windows\Prefetch\CONSENT.EXE-531BD9EA.pf
0x000000001efa8f20     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mssrch.dll
0x000000001efa9bd0      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PortableDeviceTypes.dll
0x000000001efa9f20      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SearchIndexer.exe
0x000000001efaa490      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\rasdlg.dll
0x000000001efab5f0      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Math Input Panel.lnk
0x000000001efab740     16      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\Lib\__pycache__\_weakrefset.cpython-35.pyc
0x000000001efab890      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001efabc80      2      0 R--rwd \Device\HarddiskVolume2\Users\Jean\Searches\desktop.ini
0x000000001efabdd0     16      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\Lib\__pycache__\abc.cpython-35.pyc
0x000000001efabf20     16      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\tzres.dll
0x000000001efac900      1      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x000000001efb39a0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001efb3df0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001efb3f20      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001efb4180      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\srchadmin.dll
0x000000001efb42d0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001efb4b20     18      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkAccessProtection%4Operational.evtx
0x000000001efb55b0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001efb5c40      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\webcheck.dll
0x000000001efb6c80     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mssitlb.dll
0x000000001efb8b90     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001efb9bf0     18      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Windows PowerShell.evtx
0x000000001efba330      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Performance Monitor.lnk
0x000000001efbabe0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001efbae90      2      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Private Character Editor.lnk
0x000000001efbb3d0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mlang.dll
0x000000001efbb520      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\bthprops.cpl
0x000000001efbbdd0     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ieframe.dll
0x000000001efbddd0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001efbf2f0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001efc02f0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SyncCenter.dll
0x000000001efc0f20      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ActionCenter.dll
0x000000001efc2440      2      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Control Panel.lnk
0x000000001efc2dd0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001efc8640      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\hgcpl.dll
0x000000001efc9360     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ieframe.dll
0x000000001efc9800     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\api-ms-win-crt-runtime-l1-1-0.dll
0x000000001efc9c00      1      1 ------ \Device\NamedPipe\wkssvc
0x000000001efcddd0     10      0 R--r-d \Device\HarddiskVolume2\Program Files\Windows Photo Viewer\PhotoBase.dll
0x000000001efcdf20     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\api-ms-win-crt-locale-l1-1-0.dll
0x000000001efcf5c0     13      0 R--r-d \Device\HarddiskVolume2\Program Files\Windows Photo Viewer\PhotoViewer.dll
0x000000001efcfa70     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\d3d8thk.dll
0x000000001efcfbc0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001efcff20     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001efdc070     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\gpsvc.dll
0x000000001efdd070      1      1 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x000000001efdd280      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001efdd5f0     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\d3d9.dll
0x000000001efdd7b0      8      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\rsaenh.dll
0x000000001efde7f0      7      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001efde940      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001efdedc0     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\api-ms-win-crt-process-l1-1-0.dll
0x000000001efdf340      1      1 R--rw- \Device\HarddiskVolume2\Windows
0x000000001efdf800      9      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\cryptsp.dll
0x000000001efdf950     15      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\fr-FR\KernelBase.dll.mui
0x000000001efe1070     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001efe1350      2      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\Lib\encodings\__pycache__\mbcs.cpython-35.pyc
0x000000001efe1a00      1      1 R--rw- \Device\HarddiskVolume2\Users\Jean\Desktop\Projets
0x000000001efe1b60      2      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\Lib\encodings\__pycache__\latin_1.cpython-35.pyc
0x000000001efe1df0     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\api-ms-win-crt-math-l1-1-0.dll
0x000000001efe2640     15      0 R--r-d \Device\HarddiskVolume2\Program Files\Windows Photo Viewer\fr-FR\PhotoViewer.dll.mui
0x000000001efe2a20     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\api-ms-win-core-timezone-l1-1-0.dll
0x000000001efeb3f0     16      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\vga850.fon
0x000000001efec6e0     16      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Paint.lnk
0x000000001efecc80      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Task Scheduler.lnk
0x000000001efedac0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001efedc10      2      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\Lib\__pycache__\io.cpython-35.pyc
0x000000001efee4f0     16      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\Lib\__pycache__\os.cpython-35.pyc
0x000000001efee6c0     16      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\Lib\__pycache__\stat.cpython-35.pyc
0x000000001efee810     16      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\Lib\__pycache__\sysconfig.cpython-35.pyc
0x000000001efee960     16      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\Lib\__pycache__\site.cpython-35.pyc
0x000000001efeeab0      2      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\Lib\__pycache__\genericpath.cpython-35.pyc
0x000000001efeec00     16      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\Lib\encodings\__pycache__\cp850.cpython-35.pyc
0x000000001efeef20      1      1 -W-rw- \Device\HarddiskVolume2\Windows\debug\WIA\wiatrace.log
0x000000001efef3d0     16      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\Lib\__pycache__\ntpath.cpython-35.pyc
0x000000001efef6a0     16      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\Lib\__pycache__\_collections_abc.cpython-35.pyc
0x000000001eff08d0     10      0 R--r-- \Device\HarddiskVolume2\Windows\Prefetch\KEEPASS.EXE-CD8A3C32.pf
0x000000001eff8c80     14      0 R--r-- \Device\HarddiskVolume2\Windows\inf\hdaudio.PNF
0x000000001eff91d0     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\api-ms-win-crt-filesystem-l1-1-0.dll
0x000000001eff9570      1      1 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x000000001eff9d40      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cmd.exe
0x000000001effa4f0     15      0 RW-rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\GDIPFONTCACHEV1.DAT
0x000000001effd1d0      1      1 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db
0x000000001effe830     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dsrole.dll
0x000000001f128d10     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\profapi.dll
0x000000001f12f580     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wlanutil.dll
0x000000001f12f820     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f136390     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Apphlpdm.dll
0x000000001f13f230     33      1 RWDr-d \Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagLog.etl
0x000000001f1414f0     33      0 RW-rwd \Device\HarddiskVolume2\$Mft
0x000000001f146120     18      0 RW-rwd \Device\HarddiskVolume1\$Mft
0x000000001f15fa00     16      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Caches\cversions.1.db
0x000000001f160de0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001f161dd0      2      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Python 3.5\Python 3.5 Module Docs (32-bit).lnk
